Production Scheme Code,Line no_,Production Phase,Duration,Qty_ per Area,Output _
BN-04INANN-SNA-LSP,"10,000",GROW,8.00,11.76,0.00
BN-04INANN-SNA-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INANN-SNA-MSP,"10,000",GROW,7.00,11.76,0.00
BN-04INANN-SNA-MSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INANN-SNA-SSP,"10,000",GROW,6.00,11.76,0.00
BN-04INANN-SNA-SSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INANN-VIN-LSP,"10,000",GROW,8.00,11.76,0.00
BN-04INANN-VIN-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INANN-VIN-MSP,"10,000",GROW,7.00,11.76,0.00
BN-04INANN-VIN-MSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INANN-VIN-SSP,"10,000",GROW,6.00,11.76,0.00
BN-04INANN-VIN-SSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INANN-VIO-LSP,"10,000",GROW,8.00,11.76,0.00
BN-04INANN-VIO-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-ART-LSP,"10,000",GROW,5.00,11.76,0.00
BN-04INFMP-ART-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-ASC-LSP,"10,000",GROW,5.00,11.76,0.00
BN-04INFMP-ASC-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-BAS-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-BAS-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-BRO-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-BRO-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-BRU-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-BRU-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-CAB-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-CAB-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-CAU-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-CAU-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-CEL-LSP,"10,000",GROW,5.00,11.76,0.00
BN-04INFMP-CEL-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-CHI-LSP,"10,000",GROW,4.00,11.76,0.00
BN-04INFMP-CHI-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-CIL-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-CIL-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-COL-LSP,"10,000",GROW,5.00,11.76,0.00
BN-04INFMP-COL-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-DIL-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-DIL-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-ECH-LSP,"10,000",GROW,5.00,11.76,0.00
BN-04INFMP-ECH-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-KAL-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-KAL-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-LUP-LSP,"10,000",GROW,4.00,11.76,0.00
BN-04INFMP-LUP-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-MON-LSP,"10,000",GROW,4.00,11.76,0.00
BN-04INFMP-MON-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-MUM-LSP,"10,000",GROW,5.00,11.76,0.00
BN-04INFMP-MUM-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-NEP-LSP,"10,000",GROW,4.00,11.76,0.00
BN-04INFMP-NEP-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-ORG-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-ORG-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-PAN-LSP,"10,000",GROW,4.00,11.76,0.00
BN-04INFMP-PAN-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-SWI-LSP,"10,000",GROW,3.00,11.76,0.00
BN-04INFMP-SWI-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFMP-VIO-LSP,"10,000",GROW,4.00,11.76,0.00
BN-04INFMP-VIO-LSP,"20,000",INVENTORY,1.00,11.76,100.00
BN-04INFOL-ALO,"10,000",GROW,10.00,8.47,0.00
BN-04INFOL-ALO,"30,000",INVENTORY,1.00,8.47,100.00
BN-04INFOL-POT,"10,000",GROW,12.00,6.00,0.00
BN-04INFOL-POT,"30,000",INVENTORY,1.00,6.00,100.00
BN-04INPER-LYS-LSP,"10,000",GROW,7.00,8.66,0.00
BN-04INPER-LYS-LSP,"20,000",INVENTORY,1.00,8.66,100.00
BN-04INPER-LYS-MSP,"10,000",GROW,6.00,8.66,0.00
BN-04INPER-LYS-MSP,"20,000",INVENTORY,1.00,8.66,100.00
BN-04INPER-LYS-SSP,"10,000",GROW,5.00,8.66,0.00
BN-04INPER-LYS-SSP,"20,000",INVENTORY,1.00,8.66,100.00
BN-04INPRW-ALT-LSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-ALT-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-ALT-MSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-ALT-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-ALT-SSP,"10,000",GROW,4.00,10.87,0.00
BN-04INPRW-ALT-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-APT-LSP,"10,000",GROW,9.00,10.87,0.00
BN-04INPRW-APT-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-APT-MSP,"10,000",GROW,8.00,10.87,0.00
BN-04INPRW-APT-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-APT-SSP,"10,000",GROW,7.00,10.87,0.00
BN-04INPRW-APT-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-ART-LSP,"10,000",GROW,7.00,10.87,0.00
BN-04INPRW-ART-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-ART-MSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-ART-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-ART-SSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-ART-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-ASP-LSP,"10,000",GROW,9.00,10.87,0.00
BN-04INPRW-ASP-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-ASP-MSP,"10,000",GROW,8.00,10.87,0.00
BN-04INPRW-ASP-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-ASP-SSP,"10,000",GROW,7.00,10.87,0.00
BN-04INPRW-ASP-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-DIC-LSP,"10,000",GROW,7.00,10.87,0.00
BN-04INPRW-DIC-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-DIC-MSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-DIC-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-DIC-SSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-DIC-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-HEC-LSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-HEC-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-HEC-MSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-HEC-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-HEC-SSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-HEC-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-HED-LSP,"10,000",GROW,13.00,10.87,0.00
BN-04INPRW-HED-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-HED-MSP,"10,000",GROW,12.00,10.87,0.00
BN-04INPRW-HED-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-HED-SSP,"10,000",GROW,11.00,10.87,0.00
BN-04INPRW-HED-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-HYP-LSP,"10,000",GROW,7.00,10.87,0.00
BN-04INPRW-HYP-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-IPO-LSP,"10,000",GROW,7.00,10.87,0.00
BN-04INPRW-IPO-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-IPO-MSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-IPO-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-IPO-SSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-IPO-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-LAM-LSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-LAM-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-LAM-MSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-LAM-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-LAM-SSP,"10,000",GROW,4.00,10.87,0.00
BN-04INPRW-LAM-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-OXA-LSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-OXA-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-OXA-MSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-OXA-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-OXA-SSP,"10,000",GROW,4.00,10.87,0.00
BN-04INPRW-OXA-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-STO-LSP,"10,000",GROW,8.00,10.87,0.00
BN-04INPRW-STO-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-STO-MSP,"10,000",GROW,7.00,10.87,0.00
BN-04INPRW-STO-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-STO-SSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-STO-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-VIV-LSP,"10,000",GROW,7.00,10.87,0.00
BN-04INPRW-VIV-LSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-VIV-MSP,"10,000",GROW,6.00,10.87,0.00
BN-04INPRW-VIV-MSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INPRW-VIV-SSP,"10,000",GROW,5.00,10.87,0.00
BN-04INPRW-VIV-SSP,"20,000",INVENTORY,1.00,10.87,100.00
BN-04INVEG-BAS-LSP,"10,000",GROW,3.00,11.52,0.00
BN-04INVEG-BAS-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-CIL-LSP,"10,000",GROW,4.00,11.52,0.00
BN-04INVEG-CIL-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-CUC-LSP,"10,000",GROW,3.00,11.52,0.00
BN-04INVEG-CUC-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-DIL-LSP,"10,000",GROW,4.00,11.52,0.00
BN-04INVEG-DIL-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-EGG-LSP,"10,000",GROW,4.00,11.52,0.00
BN-04INVEG-EGG-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-ORG-LSP,"10,000",GROW,4.00,11.52,0.00
BN-04INVEG-ORG-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-PAR-LSP,"10,000",GROW,4.00,11.52,0.00
BN-04INVEG-PAR-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-PEP-LSP,"10,000",GROW,5.00,11.52,0.00
BN-04INVEG-PEP-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-SQU-LSP,"10,000",GROW,2.00,11.52,0.00
BN-04INVEG-SQU-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-STR-LSP,"10,000",GROW,7.00,11.52,0.00
BN-04INVEG-STR-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVEG-TOM-LSP,"10,000",GROW,4.00,11.52,0.00
BN-04INVEG-TOM-LSP,"20,000",INVENTORY,1.00,11.52,100.00
BN-04INVIG-BEG-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-BEG-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-CRO-LSP,"10,000",GROW,8.00,5.00,0.00
BN-04INVIG-CRO-LSP,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-DIF-LSP,"10,000",GROW,10.00,5.00,0.00
BN-04INVIG-DIF-LSP,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-DRA-LSP,"10,000",GROW,8.00,5.00,0.00
BN-04INVIG-DRA-LSP,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-DRA-S-LSP,"10,000",GROW,10.00,5.00,0.00
BN-04INVIG-DRA-S-LSP,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-DRA-W-LSP,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-DRA-W-LSP,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-FER-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-FER-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-FIT-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-FIT-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-HEM-LSP,"10,000",GROW,10.00,5.00,0.00
BN-04INVIG-HEM-LSP,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-HOY-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-HOY-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-NPH-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-NPH-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-PER-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-PER-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-POT-LSP,"10,000",GROW,12.00,7.84,0.00
BN-04INVIG-POT-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-PPR-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-PPR-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-SAN-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-SAN-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-SPI-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-SPI-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-SYN-LSP,"10,000",GROW,10.00,7.84,0.00
BN-04INVIG-SYN-LSP,"20,000",INVENTORY,1.00,7.84,100.00
BN-04INVIG-TROP-BEG,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-BEG,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-TROP-CHL,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-CHL,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-TROP-FER,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-FER,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-TROP-FIT,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-FIT,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-TROP-HOY,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-HOY,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-TROP-NEP,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-NEP,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-TROP-PEP,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-PEP,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-TROP-SAN,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-SAN,"20,000",INVENTORY,1.00,5.00,100.00
BN-04INVIG-TROP-SYN,"10,000",GROW,12.00,5.00,0.00
BN-04INVIG-TROP-SYN,"20,000",INVENTORY,1.00,5.00,100.00
BN-05INMUM-BCDS-SP,"10,000",GROW,9.00,5.27,0.00
BN-05INMUM-BCDS-SP,"20,000",INVENTORY,1.00,5.27,100.00
BN-05INMUM-NSDS-SP,"10,000",GROW,9.00,5.27,0.00
BN-05INMUM-NSDS-SP,"20,000",INVENTORY,1.00,5.27,100.00
BN-05INPOI-DS-LSP,"10,000",GROW,16.00,5.27,0.00
BN-05INPOI-DS-LSP,"20,000",INVENTORY,1.00,5.27,100.00
BN-05INPOI-DS-MSP,"10,000",GROW,15.00,5.27,0.00
BN-05INPOI-DS-MSP,"20,000",INVENTORY,1.00,5.27,100.00
BN-05INPOI-LN-LSP,"10,000",GROW,14.00,5.27,0.00
BN-05INPOI-LN-LSP,"20,000",INVENTORY,1.00,5.27,100.00
BN-05INPOI-LN-MSP,"10,000",GROW,13.00,5.27,0.00
BN-05INPOI-LN-MSP,"20,000",INVENTORY,1.00,5.27,100.00
BN-06HBFOL-FOL-LHN,"10,000",GROW,5.00,4.06,0.00
BN-06HBFOL-FOL-LHN,"20,000",HANG,5.00,1.00,0.00
BN-06HBFOL-FOL-LHN,"50,000",INVENTORY,1.00,1.00,100.00
BN-06HBFOL-PIL-LHN,"10,000",GROW,6.00,4.06,0.00
BN-06HBFOL-PIL-LHN,"30,000",HANG,6.00,1.00,0.00
BN-06HBFOL-PIL-LHN,"40,000",INVENTORY,1.00,1.00,100.00
BN-06HBFOL-POT-LHN,"10,000",GROW,6.00,4.06,0.00
BN-06HBFOL-POT-LHN,"30,000",HANG,6.00,1.00,0.00
BN-06HBFOL-POT-LHN,"40,000",INVENTORY,1.00,1.00,100.00
BN-06HBFOL-SPI-LHN,"10,000",GROW,4.00,4.06,0.00
BN-06HBFOL-SPI-LHN,"30,000",HANG,4.00,1.00,0.00
BN-06HBFOL-SPI-LHN,"40,000",INVENTORY,1.00,1.00,100.00
BN-06HBFOL-TRA-LHN,"10,000",GROW,4.00,4.06,0.00
BN-06HBFOL-TRA-LHN,"30,000",HANG,4.00,1.00,0.00
BN-06HBFOL-TRA-LHN,"40,000",INVENTORY,1.00,1.00,100.00
BN-06INANN-AGE-LSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-AGE-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-AGE-MSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-AGE-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-AGE-SSP,"10,000",GROW,5.00,4.17,0.00
BN-06INANN-AGE-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-ALY-LSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-ALY-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-ALY-MSP,"10,000",GROW,5.00,4.17,0.00
BN-06INANN-ALY-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-ALY-SSP,"10,000",GROW,4.00,4.17,0.00
BN-06INANN-ALY-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-BEG-H-LSP,"10,000",GROW,10.00,3.10,0.00
BN-06INANN-BEG-H-LSP,"20,000",INVENTORY,1.00,3.10,100.00
BN-06INANN-BEG-H-MSP,"10,000",GROW,9.00,3.10,0.00
BN-06INANN-BEG-H-MSP,"20,000",INVENTORY,1.00,3.10,100.00
BN-06INANN-BEG-H-SSP,"10,000",GROW,8.00,3.10,0.00
BN-06INANN-BEG-H-SSP,"20,000",INVENTORY,1.00,3.10,100.00
BN-06INANN-BEG-LSP,"10,000",GROW,8.00,4.17,0.00
BN-06INANN-BEG-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-BEG-MSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-BEG-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-BEG-SSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-BEG-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-CAB-LPT,"10,000",GROW,3.00,4.17,0.00
BN-06INANN-CAB-LPT,"30,000",SPACE,4.00,3.10,0.00
BN-06INANN-CAB-LPT,"40,000",INVENTORY,1.00,3.10,100.00
BN-06INANN-CAB-MPT,"10,000",GROW,2.00,4.17,0.00
BN-06INANN-CAB-MPT,"30,000",SPACE,4.00,3.10,0.00
BN-06INANN-CAB-MPT,"40,000",INVENTORY,1.00,3.10,100.00
BN-06INANN-CAB-SPT,"10,000",GROW,2.00,4.17,0.00
BN-06INANN-CAB-SPT,"30,000",SPACE,4.00,3.10,0.00
BN-06INANN-CAB-SPT,"40,000",INVENTORY,1.00,3.10,100.00
BN-06INANN-CAD-LSP,"10,000",GROW,10.00,3.10,0.00
BN-06INANN-CAD-LSP,"20,000",INVENTORY,1.00,3.10,100.00
BN-06INANN-CADPF-LSP,"10,000",GROW,5.00,3.10,0.00
BN-06INANN-CADPF-LSP,"20,000",INVENTORY,1.00,3.10,100.00
BN-06INANN-CEL-LSP,"10,000",GROW,9.00,4.17,0.00
BN-06INANN-CEL-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-CEL-MSP,"10,000",GROW,8.00,4.17,0.00
BN-06INANN-CEL-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-CEL-SSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-CEL-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-COL-LSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-COL-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-COL-MSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-COL-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-COL-SSP,"10,000",GROW,5.00,4.17,0.00
BN-06INANN-COL-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-DIA-LSP,"10,000",GROW,11.00,4.17,0.00
BN-06INANN-DIA-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-DIA-MSP,"10,000",GROW,10.00,4.17,0.00
BN-06INANN-DIA-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-DIA-SSP,"10,000",GROW,9.00,4.17,0.00
BN-06INANN-DIA-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-DUS-LSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-DUS-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-DUS-MSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-DUS-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-DUS-SSP,"10,000",GROW,5.00,4.17,0.00
BN-06INANN-DUS-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-IMP-LSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-IMP-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-IMP-MSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-IMP-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-IMP-SSP,"10,000",GROW,5.00,4.17,0.00
BN-06INANN-IMP-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-MAR-LSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-MAR-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-MAR-MSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-MAR-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-MAR-SSP,"10,000",GROW,5.00,4.17,0.00
BN-06INANN-MAR-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-PAN-KY1SP,"10,000",GROW,8.00,4.17,0.00
BN-06INANN-PAN-KY1SP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-PAN-LSP,"10,000",GROW,11.00,4.17,0.00
BN-06INANN-PAN-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-PAN-MSP,"10,000",GROW,10.00,4.17,0.00
BN-06INANN-PAN-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-PAN-SSP,"10,000",GROW,8.00,4.17,0.00
BN-06INANN-PAN-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-PAN-VA7SP,"10,000",GROW,10.00,4.17,0.00
BN-06INANN-PAN-VA7SP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-PET-LSP,"10,000",GROW,8.00,4.17,0.00
BN-06INANN-PET-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-PET-MSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-PET-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-PET-SSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-PET-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-POR-LSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-POR-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-POR-MSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-POR-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-POR-SSP,"10,000",GROW,5.00,4.17,0.00
BN-06INANN-POR-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-SAL-LSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-SAL-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-SNA-LSP,"10,000",GROW,9.00,4.17,0.00
BN-06INANN-SNA-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-SNA-MSP,"10,000",GROW,8.00,4.17,0.00
BN-06INANN-SNA-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-SNA-SSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-SNA-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-VIN-LSP,"10,000",GROW,8.00,4.17,0.00
BN-06INANN-VIN-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-VIN-MSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-VIN-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-VIN-SSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-VIN-SSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-ZIN-LSP,"10,000",GROW,7.00,4.17,0.00
BN-06INANN-ZIN-LSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-ZIN-MSP,"10,000",GROW,6.00,4.17,0.00
BN-06INANN-ZIN-MSP,"20,000",INVENTORY,1.00,4.17,100.00
BN-06INANN-ZIN-SSP,"10,000",GROW,5.00,4.17,0.00
BN-06INANN-ZIN-SSP,"20,000",INVENTORY,1.00,4.17,100.00
